date,avg,min,max,open,close
20.04.2010,1470.775,1459.18,1482.37,1459.18,1473.92
21.04.2010,1475.55,1462.20,1488.90,1473.92,1465.87
22.04.2010,1455.945,1436.48,1475.41,1465.87,1443.36
23.04.2010,1455.49,1443.36,1467.62,1443.36,1467.62
26.04.2010,1478.525,1467.64,1489.41,1467.64,1484.26
27.04.2010,1469.44,1454.69,1484.19,1484.19,1464.17
28.04.2010,1443.475,1424.25,1462.70,1462.70,1430.28
29.04.2010,1443.01,1430.81,1455.21,1430.81,1455.14
30.04.2010,1443.445,1430.91,1455.98,1455.12,1436.04
04.05.2010,1420.5,1392.33,1448.67,1436.04,1393.07
05.05.2010,1380.77,1357.69,1403.85,1393.07,1378.43
06.05.2010,1377.24,1362.97,1391.51,1378.43,1365.13
07.05.2010,1323.975,1282.86,1365.09,1365.09,1288.61
11.05.2010,1315.96,1289.28,1342.64,1289.28,1334.15
12.05.2010,1359.58,1323.66,1395.50,1334.03,1391.87
13.05.2010,1390.815,1363.54,1418.09,1391.94,1378.70
14.05.2010,1362.875,1347.06,1378.69,1378.69,1352.01
17.05.2010,1339.385,1316.37,1362.40,1351.92,1357.26
18.05.2010,1357.655,1345.95,1369.36,1357.51,1362.32
19.05.2010,1337.045,1311.84,1362.25,1362.25,1320.90
20.05.2010,1300.78,1261.16,1340.40,1320.90,1263.99
21.05.2010,1258.59,1237.26,1279.92,1264.06,1264.91
24.05.2010,1267.735,1248.36,1287.11,1264.83,1269.37
25.05.2010,1232.01,1194.92,1269.10,1269.10,1197.39
26.05.2010,1232.155,1198.18,1266.13,1198.18,1265.18
27.05.2010,1285.08,1259.67,1310.49,1265.18,1305.99
28.05.2010,1302.885,1292.40,1313.37,1306.47,1309.09
31.05.2010,1318.95,1304.67,1333.23,1309.08,1332.62
01.06.2010,1314.855,1297.09,1332.62,1332.62,1325.49
02.06.2010,1322.95,1301.31,1344.59,1325.47,1341.24
03.06.2010,1356.615,1341.41,1371.82,1341.41,1350.48
04.06.2010,1350.525,1322.85,1378.20,1350.46,1333.49
07.06.2010,1311.27,1289.05,1333.49,1333.49,1322.00
08.06.2010,1318.135,1297.57,1338.70,1322.00,1301.41
09.06.2010,1312.695,1301.41,1323.98,1301.41,1315.13
10.06.2010,1320.805,1301.16,1340.45,1315.15,1340.09
11.06.2010,1334.61,1323.27,1345.95,1340.09,1336.09
15.06.2010,1353.12,1334.58,1371.66,1336.14,1371.31
16.06.2010,1370.125,1356.86,1383.39,1371.31,1369.59
17.06.2010,1367.685,1351.98,1383.39,1369.58,1356.18
18.06.2010,1359.735,1350.53,1368.94,1356.18,1367.71
21.06.2010,1387.85,1367.75,1407.95,1367.75,1406.21
22.06.2010,1392.64,1380.16,1405.12,1405.12,1388.11
23.06.2010,1382.86,1371.06,1394.66,1388.24,1377.97
24.06.2010,1374.61,1360.21,1389.01,1377.97,1363.15
25.06.2010,1356.44,1346.13,1366.75,1363.15,1347.58
28.06.2010,1358.89,1347.58,1370.20,1347.58,1363.40
29.06.2010,1339.625,1315.85,1363.40,1363.40,1323.29
30.06.2010,1315.27,1301.39,1329.15,1323.29,1309.31
01.07.2010,1281.38,1253.45,1309.31,1309.31,1254.65
02.07.2010,1272.02,1255.18,1288.86,1255.18,1288.05
05.07.2010,1289.59,1281.71,1297.47,1288.05,1292.19
06.07.2010,1310.17,1292.20,1328.14,1292.20,1327.63
07.07.2010,1312.28,1294.41,1330.15,1327.63,1327.77
08.07.2010,1333.095,1319.54,1346.65,1327.77,1320.64
09.07.2010,1320.47,1308.56,1332.38,1320.68,1324.17
12.07.2010,1335.43,1319.65,1351.21,1324.17,1344.57
13.07.2010,1355.185,1337.14,1373.23,1344.57,1367.91
14.07.2010,1366.745,1353.98,1379.51,1367.91,1358.60
15.07.2010,1357.76,1339.88,1375.64,1358.59,1340.20
16.07.2010,1339.465,1325.23,1353.70,1340.22,1327.55
19.07.2010,1334.515,1322.37,1346.66,1327.55,1336.55
20.07.2010,1334.7,1319.74,1349.66,1336.63,1328.71
21.07.2010,1344.455,1328.85,1360.06,1328.85,1354.83
22.07.2010,1362.68,1343.91,1381.45,1354.83,1381.36
23.07.2010,1381.535,1373.91,1389.16,1381.35,1380.86
26.07.2010,1390.2,1380.88,1399.52,1380.88,1396.92
27.07.2010,1402.885,1391.77,1414.00,1396.92,1401.56
28.07.2010,1400.085,1388.79,1411.38,1401.56,1394.89
29.07.2010,1409.95,1394.89,1425.01,1394.89,1418.35
30.07.2010,1400.505,1382.71,1418.30,1418.30,1397.12
02.08.2010,1414.34,1397.14,1431.54,1397.15,1429.36
03.08.2010,1419.815,1406.00,1433.63,1429.36,1412.25
04.08.2010,1414.84,1400.65,1429.03,1412.25,1418.05
05.08.2010,1418.18,1407.14,1429.22,1418.18,1414.65
06.08.2010,1410.37,1397.35,1423.39,1414.65,1403.08
09.08.2010,1415.49,1403.09,1427.89,1403.09,1419.20
10.08.2010,1404.07,1388.94,1419.20,1419.20,1397.66
11.08.2010,1384.97,1372.29,1397.65,1397.65,1376.88
12.08.2010,1376.22,1364.50,1387.94,1376.88,1375.54
13.08.2010,1376.37,1366.02,1386.72,1375.54,1371.46
16.08.2010,1367.555,1356.31,1378.80,1371.46,1373.22
17.08.2010,1383.92,1373.19,1394.65,1373.22,1391.47
18.08.2010,1385.84,1380.21,1391.47,1391.47,1386.80
19.08.2010,1387.675,1374.41,1400.94,1386.79,1375.11
20.08.2010,1368.65,1357.94,1379.36,1375.11,1366.32
23.08.2010,1365.2,1356.40,1374.00,1366.32,1366.76
24.08.2010,1352.07,1337.46,1366.68,1366.68,1339.82
25.08.2010,1340.44,1328.17,1352.71,1339.82,1334.66
26.08.2010,1346.035,1334.80,1357.27,1334.80,1356.43
27.08.2010,1355.955,1344.54,1367.37,1356.25,1366.50
30.08.2010,1373.095,1366.50,1379.69,1366.50,1370.77
31.08.2010,1361.065,1351.36,1370.77,1370.77,1368.90
01.09.2010,1380.4,1364.59,1396.21,1368.93,1394.57
02.09.2010,1399.975,1392.41,1407.54,1394.56,1401.81
03.09.2010,1407.53,1395.89,1419.17,1401.83,1410.16
06.09.2010,1412.865,1407.19,1418.54,1410.17,1408.64
07.09.2010,1399.315,1390.03,1408.60,1408.60,1398.70
08.09.2010,1408.61,1393.99,1423.23,1398.38,1422.08
09.09.2010,1431.1,1416.62,1445.58,1422.09,1437.47
10.09.2010,1434.6,1427.43,1441.77,1437.45,1433.82
13.09.2010,1443.05,1433.89,1452.21,1433.89,1441.58
14.09.2010,1435.665,1428.01,1443.32,1441.58,1433.22
15.09.2010,1428.75,1420.92,1436.58,1433.22,1436.38
16.09.2010,1433.735,1427.69,1439.78,1436.02,1431.09
17.09.2010,1429.785,1417.04,1442.53,1431.09,1417.65
20.09.2010,1419.985,1412.84,1427.13,1417.72,1426.84
21.09.2010,1434.66,1426.76,1442.56,1426.84,1433.90
22.09.2010,1428.27,1417.57,1438.97,1433.90,1431.21
23.09.2010,1430.195,1420.08,1440.31,1431.21,1430.12
24.09.2010,1427.725,1418.87,1436.58,1430.12,1436.06
27.09.2010,1431.36,1417.95,1444.77,1436.07,1418.67
28.09.2010,1412.42,1405.42,1419.42,1418.67,1410.11
29.09.2010,1416.945,1410.11,1423.78,1410.11,1419.18
30.09.2010,1429.33,1417.42,1441.24,1419.18,1440.30
01.10.2010,1449.31,1436.32,1462.30,1440.30,1455.63
04.10.2010,1462.95,1455.12,1470.78,1455.63,1465.09
05.10.2010,1465.21,1455.97,1474.45,1465.09,1474.03
06.10.2010,1475.66,1465.68,1485.64,1474.15,1475.12
07.10.2010,1473.0,1465.84,1480.16,1475.19,1468.31
08.10.2010,1460.815,1453.38,1468.25,1468.25,1464.67
11.10.2010,1473.48,1464.67,1482.29,1464.67,1482.11
12.10.2010,1474.4,1466.73,1482.07,1482.07,1477.78
13.10.2010,1487.775,1477.80,1497.75,1477.80,1493.21
14.10.2010,1491.855,1483.26,1500.45,1493.21,1489.06
15.10.2010,1492.445,1484.23,1500.66,1489.04,1491.48
18.10.2010,1490.94,1479.40,1502.48,1491.46,1500.65
19.10.2010,1501.075,1488.58,1513.57,1500.65,1490.49
20.10.2010,1484.27,1474.10,1494.44,1490.49,1493.49
21.10.2010,1509.075,1489.35,1528.80,1493.49,1528.11
22.10.2010,1521.975,1512.93,1531.02,1528.00,1519.30
25.10.2010,1528.89,1519.35,1538.43,1519.35,1528.24
26.10.2010,1524.215,1516.23,1532.20,1528.12,1524.83
27.10.2010,1516.115,1506.99,1525.24,1524.83,1507.05
28.10.2010,1512.185,1504.60,1519.77,1507.05,1506.60
29.10.2010,1513.555,1502.21,1524.90,1506.50,1523.39
01.11.2010,1532.815,1523.40,1542.23,1523.40,1533.70
02.11.2010,1535.555,1530.76,1540.35,1533.70,1537.27
03.11.2010,1541.16,1535.29,1547.03,1537.29,1540.11
08.11.2010,1559.025,1540.11,1577.94,1540.11,1568.26
09.11.2010,1582.035,1566.56,1597.51,1568.26,1594.72
10.11.2010,1582.495,1570.29,1594.70,1594.70,1574.63
11.11.2010,1570.4,1556.05,1584.75,1574.68,1556.43
12.11.2010,1546.66,1536.95,1556.37,1556.37,1548.96
13.11.2010,1541.325,1533.69,1548.96,1548.96,1541.10
15.11.2010,1548.285,1535.80,1560.77,1541.10,1556.18
16.11.2010,1540.375,1524.57,1556.18,1556.18,1526.64
17.11.2010,1525.195,1515.13,1535.26,1526.64,1533.92
18.11.2010,1543.17,1533.92,1552.42,1533.92,1552.21
19.11.2010,1549.79,1542.09,1557.49,1552.21,1556.80
22.11.2010,1561.225,1549.13,1573.32,1556.80,1550.42
23.11.2010,1541.035,1531.65,1550.42,1550.42,1536.87
24.11.2010,1546.45,1528.15,1564.75,1537.67,1561.97
25.11.2010,1566.66,1558.92,1574.40,1561.97,1571.31
26.11.2010,1565.87,1555.15,1576.59,1571.31,1566.41
29.11.2010,1563.93,1549.40,1578.46,1566.47,1554.65
30.11.2010,1560.1,1549.53,1570.67,1554.67,1565.52
01.12.2010,1584.975,1565.60,1604.35,1565.60,1601.76
02.12.2010,1617.69,1601.78,1633.60,1601.78,1632.37
03.12.2010,1643.7,1628.87,1658.53,1632.32,1649.56
06.12.2010,1661.105,1649.31,1672.90,1649.56,1672.57
07.12.2010,1687.04,1671.44,1702.64,1672.99,1676.41
08.12.2010,1668.24,1649.28,1687.20,1676.41,1650.08
09.12.2010,1659.12,1650.36,1667.88,1650.36,1660.62
10.12.2010,1654.975,1646.44,1663.51,1660.62,1656.34
13.12.2010,1664.825,1656.51,1673.14,1656.51,1662.45
14.12.2010,1658.065,1648.86,1667.27,1662.51,1666.28
15.12.2010,1667.325,1653.83,1680.82,1666.12,1670.26
16.12.2010,1664.28,1657.76,1670.80,1670.26,1660.20
17.12.2010,1667.16,1660.20,1674.12,1660.22,1666.84
20.12.2010,1663.39,1657.88,1668.90,1666.84,1663.11
21.12.2010,1669.57,1663.29,1675.85,1663.29,1673.83
22.12.2010,1680.17,1673.84,1686.50,1673.84,1682.61
23.12.2010,1681.615,1676.92,1686.31,1682.74,1684.52
24.12.2010,1679.875,1673.23,1686.52,1684.52,1675.81
27.12.2010,1669.54,1662.81,1676.27,1675.81,1663.55
28.12.2010,1665.835,1660.57,1671.10,1663.55,1664.86
29.12.2010,1671.655,1664.82,1678.49,1664.86,1677.68
30.12.2010,1680.88,1673.64,1688.12,1677.68,1687.99
11.01.2011,1700.7,1687.15,1714.25,1688.00,1713.97
12.01.2011,1737.07,1714.04,1760.10,1714.04,1759.46
13.01.2011,1755.98,1743.72,1768.24,1759.46,1749.75
14.01.2011,1744.7,1731.84,1757.56,1749.75,1744.74
17.01.2011,1759.565,1745.15,1773.98,1745.15,1771.66
18.01.2011,1771.8,1754.86,1788.74,1771.69,1765.30
19.01.2011,1769.25,1760.23,1778.27,1765.30,1764.44
20.01.2011,1748.6,1732.89,1764.31,1764.31,1733.89
21.01.2011,1738.12,1723.85,1752.39,1733.89,1747.39
24.01.2011,1727.8,1705.11,1750.49,1747.39,1720.70
25.01.2011,1720.28,1709.66,1730.90,1720.70,1716.24
26.01.2011,1731.575,1716.24,1746.91,1716.24,1746.55
27.01.2011,1748.155,1738.15,1758.16,1746.55,1751.54
28.01.2011,1741.07,1730.67,1751.47,1751.47,1735.01
31.01.2011,1720.195,1705.46,1734.93,1734.93,1723.42
01.02.2011,1740.47,1723.45,1757.49,1723.45,1755.95
02.02.2011,1767.46,1755.84,1779.08,1755.95,1765.42
03.02.2011,1761.125,1746.78,1775.47,1765.43,1749.78
04.02.2011,1759.92,1749.78,1770.06,1749.78,1766.53
07.02.2011,1759.165,1745.29,1773.04,1766.53,1767.31
08.02.2011,1749.61,1729.09,1770.13,1767.31,1729.53
09.02.2011,1725.86,1713.36,1738.36,1729.53,1723.32
10.02.2011,1699.72,1675.95,1723.49,1723.32,1676.77
11.02.2011,1694.795,1673.95,1715.64,1676.77,1713.93
14.02.2011,1718.065,1703.72,1732.41,1714.09,1708.43
15.02.2011,1707.015,1693.17,1720.86,1708.45,1695.98
16.02.2011,1698.83,1688.39,1709.27,1695.98,1707.14
17.02.2011,1707.28,1692.32,1722.24,1707.14,1692.91
18.02.2011,1690.76,1680.91,1700.61,1692.95,1690.11
21.02.2011,1700.395,1683.78,1717.01,1690.09,1712.63
22.02.2011,1697.545,1682.46,1712.63,1712.63,1700.98
24.02.2011,1704.81,1687.63,1721.99,1700.98,1715.20
25.02.2011,1731.255,1713.88,1748.63,1715.20,1747.72
28.02.2011,1761.775,1743.16,1780.39,1747.72,1777.84
01.03.2011,1770.83,1753.13,1788.53,1777.84,1758.44
02.03.2011,1755.99,1746.11,1765.87,1758.44,1765.38
03.03.2011,1776.535,1765.38,1787.69,1765.38,1772.83
04.03.2011,1771.225,1758.63,1783.82,1772.83,1764.96
05.03.2011,1772.28,1763.30,1781.26,1764.96,1780.62
09.03.2011,1781.455,1769.81,1793.10,1780.63,1779.24
10.03.2011,1754.795,1730.45,1779.14,1779.14,1731.80
11.03.2011,1725.855,1712.35,1739.36,1731.80,1719.95
14.03.2011,1727.03,1706.88,1747.18,1719.95,1726.78
15.03.2011,1703.93,1681.08,1726.78,1726.78,1700.54
16.03.2011,1715.525,1698.26,1732.79,1700.69,1705.18
17.03.2011,1721.545,1703.20,1739.89,1705.20,1737.62
18.03.2011,1743.095,1732.80,1753.39,1737.66,1747.32
21.03.2011,1751.615,1742.24,1760.99,1747.32,1753.19
22.03.2011,1741.855,1730.35,1753.36,1753.18,1741.34
23.03.2011,1751.69,1732.61,1770.77,1741.25,1770.56
24.03.2011,1783.12,1770.58,1795.66,1770.58,1795.40
25.03.2011,1798.4,1788.19,1808.61,1795.40,1807.46
28.03.2011,1806.525,1799.84,1813.21,1807.53,1810.90
29.03.2011,1797.51,1781.20,1813.82,1810.74,1788.14
30.03.2011,1802.715,1788.17,1817.26,1788.17,1815.60
31.03.2011,1811.355,1802.55,1820.16,1815.60,1813.59
01.04.2011,1825.39,1806.03,1844.75,1813.59,1843.43
04.04.2011,1850.015,1841.25,1858.78,1843.43,1852.02
05.04.2011,1849.615,1835.88,1863.35,1852.06,1848.21
06.04.2011,1855.095,1844.89,1865.30,1848.21,1859.99
07.04.2011,1849.67,1839.35,1859.99,1859.99,1844.33
08.04.2011,1852.17,1844.33,1860.01,1844.33,1855.97
11.04.2011,1850.725,1836.86,1864.59,1855.97,1845.78
12.04.2011,1819.055,1792.33,1845.78,1845.78,1799.94
13.04.2011,1798.53,1786.62,1810.44,1799.94,1809.83
14.04.2011,1787.49,1765.15,1809.83,1809.83,1781.51
15.04.2011,1782.515,1772.04,1792.99,1781.50,1780.36
18.04.2011,1746.045,1707.65,1784.44,1780.36,1714.07
19.04.2011,1735.375,1714.08,1756.67,1714.08,1755.63
20.04.2011,1770.56,1755.63,1785.49,1755.63,1783.38
21.04.2011,1785.0,1770.91,1799.09,1783.59,1780.60
22.04.2011,1788.835,1780.14,1797.53,1780.60,1793.96
25.04.2011,1790.715,1767.36,1814.07,1793.96,1769.94
26.04.2011,1760.45,1746.38,1774.52,1769.94,1766.28
27.04.2011,1757.13,1738.66,1775.60,1766.28,1744.95
28.04.2011,1749.29,1731.62,1766.96,1745.87,1749.65
29.04.2011,1736.225,1723.44,1749.01,1749.01,1741.84
03.05.2011,1718.435,1689.65,1747.22,1741.82,1691.45
04.05.2011,1674.185,1650.08,1698.29,1691.45,1657.54
05.05.2011,1650.525,1627.45,1673.60,1657.55,1644.92
06.05.2011,1651.735,1621.90,1681.57,1644.92,1681.01
10.05.2011,1677.4,1667.08,1687.72,1680.91,1678.13
11.05.2011,1673.065,1652.30,1693.83,1678.27,1654.78
12.05.2011,1635.645,1616.52,1654.77,1654.77,1630.78
13.05.2011,1636.41,1626.38,1646.44,1630.79,1632.23
16.05.2011,1618.515,1604.91,1632.12,1632.12,1622.98
17.05.2011,1617.29,1603.08,1631.50,1623.05,1608.66
18.05.2011,1621.08,1608.36,1633.80,1608.67,1627.03
19.05.2011,1631.93,1616.81,1647.05,1627.03,1630.72
20.05.2011,1621.225,1600.87,1641.58,1630.74,1603.97
23.05.2011,1586.755,1569.54,1603.97,1603.97,1573.14
24.05.2011,1588.345,1573.39,1603.30,1573.39,1598.82
25.05.2011,1596.635,1578.02,1615.25,1598.81,1614.86
26.05.2011,1611.79,1598.23,1625.35,1614.86,1606.21
27.05.2011,1623.77,1606.27,1641.27,1606.27,1638.06
30.05.2011,1641.795,1636.00,1647.59,1638.06,1644.99
31.05.2011,1660.355,1644.99,1675.72,1644.99,1666.30
01.06.2011,1659.99,1647.14,1672.84,1666.84,1650.68
02.06.2011,1642.76,1627.13,1658.39,1650.59,1658.39
03.06.2011,1646.955,1624.87,1669.04,1658.36,1633.02
06.06.2011,1626.09,1611.90,1640.28,1633.02,1633.49
07.06.2011,1645.775,1628.82,1662.73,1633.49,1662.71
08.06.2011,1655.44,1640.70,1670.18,1662.62,1664.83
09.06.2011,1678.065,1659.55,1696.58,1664.82,1692.34
10.06.2011,1688.87,1678.72,1699.02,1692.28,1683.96
14.06.2011,1686.385,1676.24,1696.53,1683.96,1681.66
15.06.2011,1690.1,1675.60,1704.60,1681.66,1678.82
16.06.2011,1665.77,1652.72,1678.82,1678.82,1671.10
17.06.2011,1654.735,1638.37,1671.10,1671.10,1645.82
20.06.2011,1634.51,1623.20,1645.82,1645.82,1626.14
21.06.2011,1634.115,1626.18,1642.05,1626.18,1635.38
22.06.2011,1632.045,1620.32,1643.77,1635.40,1640.13
23.06.2011,1620.53,1601.12,1639.94,1639.94,1607.91
24.06.2011,1625.295,1607.97,1642.62,1607.97,1633.99
27.06.2011,1625.725,1616.81,1634.64,1633.97,1626.95
28.06.2011,1639.395,1626.95,1651.84,1626.95,1651.50
29.06.2011,1659.055,1651.51,1666.60,1651.51,1660.00
30.06.2011,1660.915,1653.79,1668.04,1659.98,1666.59
01.07.2011,1679.2,1656.21,1702.19,1666.53,1698.10
04.07.2011,1702.06,1695.73,1708.39,1698.10,1706.12
05.07.2011,1707.665,1697.54,1717.79,1706.14,1709.99
06.07.2011,1708.41,1699.96,1716.86,1710.01,1705.41
07.07.2011,1723.51,1705.43,1741.59,1705.43,1740.53
08.07.2011,1733.04,1717.76,1748.32,1740.47,1724.57
11.07.2011,1712.05,1699.02,1725.08,1724.57,1701.48
12.07.2011,1695.265,1684.09,1706.44,1701.44,1705.92
13.07.2011,1702.79,1691.06,1714.52,1705.92,1714.19
14.07.2011,1710.985,1698.30,1723.67,1714.19,1715.49
15.07.2011,1708.775,1697.65,1719.90,1715.49,1714.60
18.07.2011,1702.99,1686.12,1719.86,1714.60,1687.63
19.07.2011,1695.085,1687.71,1702.46,1687.71,1700.13
20.07.2011,1708.405,1700.19,1716.62,1700.19,1701.37
21.07.2011,1707.11,1685.22,1729.00,1701.48,1729.00
22.07.2011,1728.215,1720.92,1735.51,1729.01,1728.84
25.07.2011,1717.695,1706.57,1728.82,1728.82,1726.93
26.07.2011,1724.41,1715.14,1733.68,1726.93,1722.11
27.07.2011,1716.8,1705.07,1728.53,1722.12,1706.28
28.07.2011,1710.93,1701.02,1720.84,1706.27,1720.38
29.07.2011,1705.655,1690.91,1720.40,1720.37,1705.18
01.08.2011,1723.485,1705.22,1741.75,1705.22,1725.10
02.08.2011,1715.415,1705.72,1725.11,1725.11,1713.25
03.08.2011,1681.8,1650.69,1712.91,1712.91,1655.36
04.08.2011,1644.98,1619.49,1670.47,1655.36,1620.68
05.08.2011,1586.935,1553.36,1620.51,1620.51,1587.00
08.08.2011,1540.995,1495.04,1586.95,1586.95,1499.79
09.08.2011,1451.44,1386.88,1516.00,1499.14,1497.81
10.08.2011,1477.075,1423.07,1531.08,1497.86,1431.41
11.08.2011,1416.275,1355.36,1477.19,1431.43,1438.91
12.08.2011,1455.99,1423.80,1488.18,1438.93,1470.56
15.08.2011,1491.055,1470.67,1511.44,1470.67,1510.69
16.08.2011,1484.045,1457.43,1510.66,1510.66,1481.18
17.08.2011,1490.305,1464.78,1515.83,1481.19,1509.19
18.08.2011,1469.38,1429.74,1509.02,1509.02,1452.83
19.08.2011,1420.335,1387.85,1452.82,1452.82,1438.74
22.08.2011,1433.965,1406.73,1461.20,1437.90,1443.93
23.08.2011,1445.68,1422.31,1469.05,1444.00,1444.11
24.08.2011,1450.02,1431.86,1468.18,1444.21,1461.62
25.08.2011,1459.79,1439.63,1479.95,1461.64,1442.51
26.08.2011,1443.12,1427.31,1458.93,1442.54,1458.84
29.08.2011,1486.395,1458.82,1513.97,1458.82,1512.36
30.08.2011,1512.51,1500.08,1524.94,1512.35,1514.10
31.08.2011,1534.205,1514.11,1554.30,1514.11,1546.05
01.09.2011,1536.12,1518.41,1553.83,1546.05,1551.58
02.09.2011,1529.835,1510.05,1549.62,1549.62,1515.89
05.09.2011,1501.18,1486.53,1515.83,1515.83,1492.83
06.09.2011,1498.665,1483.77,1513.56,1492.83,1499.70
07.09.2011,1525.375,1499.70,1551.05,1499.70,1546.52
08.09.2011,1547.98,1536.45,1559.51,1546.56,1556.46
09.09.2011,1534.885,1513.36,1556.41,1556.41,1518.22
12.09.2011,1493.79,1469.45,1518.13,1518.13,1493.19
13.09.2011,1495.81,1476.68,1514.94,1493.18,1498.16
14.09.2011,1501.78,1482.78,1520.78,1498.16,1504.92
15.09.2011,1528.48,1504.90,1552.06,1504.92,1525.28
16.09.2011,1524.475,1506.50,1542.45,1525.28,1511.50
19.09.2011,1498.755,1486.03,1511.48,1511.48,1493.19
20.09.2011,1508.33,1492.30,1524.36,1493.19,1519.95
21.09.2011,1516.955,1505.55,1528.36,1519.95,1507.25
22.09.2011,1447.195,1387.46,1506.93,1506.93,1389.43
23.09.2011,1340.625,1291.82,1389.43,1389.43,1327.19
26.09.2011,1327.72,1279.15,1376.29,1327.19,1346.86
27.09.2011,1368.81,1346.90,1390.72,1346.90,1380.42
28.09.2011,1376.82,1358.56,1395.08,1380.24,1377.87
29.09.2011,1391.605,1363.43,1419.78,1377.85,1407.71
30.09.2011,1375.7,1341.43,1409.97,1407.71,1366.54
03.10.2011,1341.215,1315.98,1366.45,1366.45,1344.66
04.10.2011,1296.6,1242.57,1350.63,1344.66,1267.77
05.10.2011,1275.665,1247.84,1303.49,1268.00,1265.67
06.10.2011,1295.285,1266.12,1324.45,1266.12,1318.29
07.10.2011,1339.77,1318.31,1361.23,1318.31,1351.42
10.10.2011,1359.35,1336.88,1381.82,1351.42,1380.86
11.10.2011,1365.865,1347.07,1384.66,1380.84,1364.06
12.10.2011,1376.575,1354.90,1398.25,1364.06,1396.51
13.10.2011,1397.31,1381.02,1413.60,1396.50,1388.77
14.10.2011,1410.045,1386.08,1434.01,1388.77,1431.92
17.10.2011,1422.44,1396.46,1448.42,1431.92,1403.05
18.10.2011,1403.77,1380.83,1426.71,1403.05,1425.24
19.10.2011,1419.35,1403.27,1435.43,1425.30,1420.50
20.10.2011,1408.34,1390.83,1425.85,1420.20,1418.85
21.10.2011,1429.565,1411.54,1447.59,1418.86,1447.01
24.10.2011,1465.76,1447.63,1483.89,1447.63,1482.81
25.10.2011,1464.995,1446.20,1483.79,1482.81,1462.17
26.10.2011,1486.765,1459.85,1513.68,1462.16,1499.79
27.10.2011,1524.92,1499.81,1550.03,1499.81,1525.52
28.10.2011,1531.245,1510.31,1552.18,1525.55,1526.57
31.10.2011,1510.84,1491.90,1529.78,1526.22,1498.60
01.11.2011,1469.375,1440.19,1498.56,1498.56,1456.29
02.11.2011,1473.185,1455.88,1490.49,1456.29,1488.86
03.11.2011,1473.44,1435.30,1511.58,1488.69,1501.18
07.11.2011,1504.32,1486.45,1522.19,1501.20,1521.01
08.11.2011,1524.045,1512.21,1535.88,1521.01,1520.88
09.11.2011,1498.495,1462.36,1534.63,1520.93,1470.80
10.11.2011,1471.14,1442.54,1499.74,1470.78,1489.58
11.11.2011,1481.385,1464.44,1498.33,1489.59,1484.97
14.11.2011,1494.875,1478.54,1511.21,1484.97,1484.38
15.11.2011,1479.48,1454.11,1504.85,1484.30,1487.84
16.11.2011,1483.19,1466.31,1500.07,1487.84,1483.24
17.11.2011,1470.96,1447.00,1494.92,1483.24,1475.32
18.11.2011,1459.06,1442.81,1475.31,1475.31,1460.56
21.11.2011,1424.835,1389.13,1460.54,1460.54,1390.56
22.11.2011,1405.045,1390.10,1419.99,1390.55,1401.91
23.11.2011,1400.145,1379.50,1420.79,1401.91,1404.26
24.11.2011,1404.72,1391.70,1417.74,1404.25,1392.75
25.11.2011,1387.4,1363.26,1411.54,1392.65,1410.84
28.11.2011,1440.195,1411.03,1469.36,1411.03,1466.22
29.11.2011,1464.89,1448.86,1480.92,1466.22,1454.67
30.11.2011,1475.275,1447.73,1502.82,1454.66,1499.62
01.12.2011,1510.505,1498.25,1522.76,1499.62,1505.27
02.12.2011,1509.81,1495.76,1523.86,1505.35,1505.77
05.12.2011,1510.33,1499.36,1521.30,1505.77,1517.89
06.12.2011,1486.73,1456.01,1517.45,1517.45,1457.90
07.12.2011,1454.51,1437.10,1471.92,1458.09,1448.39
08.12.2011,1465.515,1448.69,1482.34,1448.69,1456.36
09.12.2011,1423.5,1390.74,1456.26,1456.26,1396.28
12.12.2011,1386.055,1344.82,1427.29,1396.28,1349.96
13.12.2011,1351.265,1323.20,1379.33,1349.96,1378.56
14.12.2011,1383.67,1360.37,1406.97,1377.82,1372.42
15.12.2011,1373.79,1350.88,1396.70,1371.94,1393.61
16.12.2011,1391.55,1375.03,1408.07,1393.88,1383.42
19.12.2011,1375.635,1358.65,1392.62,1383.42,1382.88
20.12.2011,1388.81,1367.40,1410.22,1382.87,1409.84
21.12.2011,1400.855,1380.97,1420.74,1409.84,1385.17
22.12.2011,1383.04,1372.25,1393.83,1385.17,1385.66
23.12.2011,1382.405,1373.42,1391.39,1385.68,1376.11
26.12.2011,1383.3,1374.64,1391.96,1376.11,1390.08
27.12.2011,1383.505,1375.96,1391.05,1390.08,1386.14
28.12.2011,1385.59,1379.53,1391.65,1386.14,1383.09
29.12.2011,1374.08,1360.99,1387.17,1383.09,1387.06
30.12.2011,1396.17,1382.76,1409.58,1387.05,1402.23
03.01.2012,1423.39,1401.21,1445.57,1402.25,1444.76
04.01.2012,1445.445,1437.62,1453.27,1444.76,1447.59
05.01.2012,1445.51,1432.88,1458.14,1447.59,1434.91
06.01.2012,1442.945,1431.97,1453.92,1434.90,1440.60
09.01.2012,1440.78,1432.01,1449.55,1440.60,1448.36
10.01.2012,1461.42,1444.02,1478.82,1448.36,1476.88
11.01.2012,1469.5,1458.72,1480.28,1476.86,1465.47
12.01.2012,1471.475,1457.78,1485.17,1465.46,1464.53
13.01.2012,1468.43,1458.74,1478.12,1464.52,1463.43
16.01.2012,1456.675,1445.94,1467.41,1463.44,1464.42
